/home/fabian_57/thesis_projects/curriculum-test/scripts/train.py --algo ppo --env MiniGrid-Empty-8x8-v0 --no-instr --tb --frames=1000000 --model Empty-8x8-with-6x6 --save-interval 10

Namespace(algo='ppo', batch_size=256, clip_eps=0.2, discount=0.99, entropy_coef=0.01, env='MiniGrid-Empty-8x8-v0', epochs=4, frames=1000000, frames_per_proc=None, gae_lambda=0.95, log_interval=1, lr=0.0007, max_grad_norm=0.5, model='Empty-8x8-with-6x6', no_instr=True, no_mem=False, optim_alpha=0.99, optim_eps=1e-05, procs=16, recurrence=1, save_interval=10, seed=1, tb=True, value_loss_coef=0.5)

Model successfully loaded

ACModel(
  (image_conv): Sequential(
    (0): Conv2d(3, 16, kernel_size=(2, 2), stride=(1, 1))
    (1): ReLU()
    (2): MaxPool2d(kernel_size=(2, 2), stride=2, padding=0, dilation=1, ceil_mode=False)
    (3): Conv2d(16, 32, kernel_size=(2, 2), stride=(1, 1))
    (4): ReLU()
    (5): Conv2d(32, 64, kernel_size=(2, 2), stride=(1, 1))
    (6): ReLU()
  )
  (memory_rnn): LSTMCell(64, 64)
  (actor): Sequential(
    (0): Linear(in_features=64, out_features=64, bias=True)
    (1): Tanh()
    (2): Linear(in_features=64, out_features=7, bias=True)
  )
  (critic): Sequential(
    (0): Linear(in_features=64, out_features=64, bias=True)
    (1): Tanh()
    (2): Linear(in_features=64, out_features=1, bias=True)
  )
)

CUDA available: True

U 1 | F 002048 | FPS 1040 | D 1 | rR:x̄σmM 0.86 0.06 0.65 0.94 | F:x̄σmM 41.1 17.4 17.0 99.0 | H 1.679 | V 0.732 | pL 0.075 | vL 0.002 | ∇ 0.030
U 2 | F 004096 | FPS 1532 | D 3 | rR:x̄σmM 0.83 0.09 0.44 0.93 | F:x̄σmM 47.7 24.6 21.0 159.0 | H 1.673 | V 0.692 | pL 0.043 | vL 0.003 | ∇ 0.024
U 3 | F 006144 | FPS 1503 | D 4 | rR:x̄σmM 0.86 0.06 0.66 0.94 | F:x̄σmM 39.1 16.0 16.0 97.0 | H 1.618 | V 0.700 | pL 0.001 | vL 0.002 | ∇ 0.017
U 4 | F 008192 | FPS 1564 | D 5 | rR:x̄σmM 0.90 0.04 0.75 0.95 | F:x̄σmM 29.8 11.9 15.0 70.0 | H 1.452 | V 0.742 | pL -0.028 | vL 0.003 | ∇ 0.024
U 5 | F 010240 | FPS 1586 | D 7 | rR:x̄σmM 0.92 0.03 0.82 0.95 | F:x̄σmM 24.1 7.3 14.0 50.0 | H 1.400 | V 0.794 | pL -0.022 | vL 0.002 | ∇ 0.014
U 6 | F 012288 | FPS 1648 | D 8 | rR:x̄σmM 0.92 0.02 0.85 0.95 | F:x̄σmM 22.4 6.4 13.0 44.0 | H 1.354 | V 0.821 | pL -0.007 | vL 0.001 | ∇ 0.011
U 7 | F 014336 | FPS 1627 | D 9 | rR:x̄σmM 0.92 0.02 0.83 0.95 | F:x̄σmM 21.4 5.8 14.0 48.0 | H 1.377 | V 0.829 | pL -0.004 | vL 0.001 | ∇ 0.009
U 8 | F 016384 | FPS 1620 | D 11 | rR:x̄σmM 0.92 0.02 0.84 0.95 | F:x̄σmM 21.9 6.3 13.0 45.0 | H 1.364 | V 0.824 | pL 0.006 | vL 0.001 | ∇ 0.017
U 9 | F 018432 | FPS 1551 | D 12 | rR:x̄σmM 0.92 0.02 0.82 0.95 | F:x̄σmM 21.4 5.7 14.0 51.0 | H 1.394 | V 0.830 | pL -0.004 | vL 0.001 | ∇ 0.010
U 10 | F 020480 | FPS 1572 | D 13 | rR:x̄σmM 0.93 0.02 0.88 0.96 | F:x̄σmM 21.1 4.7 12.0 33.0 | H 1.369 | V 0.831 | pL -0.003 | vL 0.001 | ∇ 0.008
Model successfully saved
